Ticker,Name,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EV_EBITDA_Used,PB_Ratio,EPS_Growth,Rev_Growth,ROE,Op_Margin,ROIC,Mom_Range,Mom_12M,EPS_Growth_Win,Rev_Growth_Win,Mom_12M_Win,Mom_Range_Win,ROE_Win,Op_Margin_Win,ROIC_Win,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Value_Pct,Growth_Pct,Prof_Pct,Mom_Pct,Value_Grade,Growth_Grade,Prof_Grade,Mom_Grade,Name_Key
UNIT,Uniti Group Inc (Delaware),Communication Services,Alternative Carriers,10.84,1.9552,1.1416,4.9382,6.669948314053655,807.23,91.48,245.66,0.7885,13.11,0.9665038381018841,47.8854,439.6459999999985,19.011499999999998,47.8854,0.9640651831568898,48.09499999999998,0.42844,13.11,88.33517903285345,98.31545266327873,91.28829826504244,90.49544994944388,50.0,87.66804984701851,0.9534883720930233,1.0,0.9534883720930233,0.8837209302325582,A,A+,A,B+,unitigroupincdelaware
EIX,Edison International,Utilities,Electric Utilities,75.72,6.1979,1.5083,6.5489,1.6574367954470832,206.15,9.78,27.639999999999997,0.36719999999999997,8.42,0.9826224328593995,35.0696,103.4625,9.78,35.0696,0.9823546650467312,21.801999999999985,0.36719999999999997,8.42,96.49122807017544,76.67186258328749,94.73684210526316,91.08258451005563,50.0,86.35790696252828,1.0,0.8771929824561403,0.9824561403508771,0.9824561403508771,A+,B+,A+,A+,edisoninternational
SON,Sonoco Products Co,Materials,Paper & Plastic Packaging Products & Materials,56.37,5.5567,0.7413,6.359,1.538511925719105,510.27,19.34,31.840000000000003,0.1354,11.58,0.8954017180394138,31.4292,510.27,19.34,31.4292,0.8954017180394138,31.609,0.1354,11.58,91.66666666666667,93.9235294117647,85.29411764705883,69.45701357466064,50.0,81.91630467571645,0.9705882352941176,0.9852941176470589,0.9117647058823529,0.6911764705882353,A+,A+,A-,B-,sonocoproductsco
MU,Micron Technology Inc,Information Technology,Semiconductors,420.59,19.6721,8.1611,12.8974,8.712304817774685,412.05,85.55,40.839999999999996,0.48340000000000005,33.46,0.8755028947110195,440.1181,234.586,46.03599999999998,310.5108,0.8755028947110195,40.839999999999996,0.4064000000000001,33.46,60.40132924335378,96.71943514678678,92.14266661585947,84.78271409356579,50.0,79.43642881287383,0.6380368098159509,0.9938650306748467,0.9570552147239264,0.901840490797546,B-,A+,A,A-,microntechnologyinc
INVA,Innoviva Inc,Health Care,Pharmaceuticals,23.76,6.4905,4.2788,8.2487,1.5120178693020918,3397.08,14.67,30.599999999999998,0.3981,21.88,0.8394202898550727,37.1824,409.3229999999995,14.67,37.1824,0.8394202898550727,30.599999999999998,0.3981,21.88,75.15873015873017,85.63486587579203,88.4160756501182,75.95926532096746,50.0,78.21252769156399,0.8652482269503546,0.950354609929078,0.9397163120567376,0.7730496453900709,B+,A,A,B,innovivainc
BYD,Boyd Gaming Corp,Consumer Discretionary,Casinos & Gaming,86.5,3.5427,1.5958,2.9521,2.5324460501160826,265.66,4.12,91.96,0.1825,38.72,0.8829895164017587,28.0533,213.37799999999962,4.12,28.0533,0.8829895164017587,91.96,0.1825,38.72,78.05907172995781,77.15603749076739,88.56996963100325,78.71609403254973,50.0,77.83168664490368,0.8575949367088608,0.8417721518987342,0.9620253164556962,0.8037974683544303,B+,B+,A,B+,boydgamingcorp
CF,CF Industries Holdings Inc,Materials,Fertilizers & Agricultural Chemicals,121.32,12.8088,2.6308,6.5598,3.8505484460694697,32.98,19.34,29.95,0.32380000000000003,18.44,0.7228414126493888,72.0851,32.98,19.34,72.0851,0.7228414126493888,29.95,0.2979699999999999,16.6485,70.09803921568628,82.4264705882353,96.07843137254902,73.69411764705882,50.0,77.76823529411764,0.7794117647058824,0.8823529411764706,1.0,0.7647058823529411,B,B+,A+,B,cfindustriesholdingsinc
INCY,Incyte Corp,Health Care,Biotechnology,96.07,14.8598,3.7188,10.2558,3.6896216668778967,2749.07,21.22,29.15,0.29460000000000003,28.910000000000004,0.7238208751915544,63.2178,409.3229999999995,21.22,63.2178,0.7238208751915544,29.15,0.29460000000000003,28.910000000000004,70.6484295845998,86.36494024675068,88.0614657210402,76.99488701962724,50.0,77.34943927968558,0.8085106382978723,0.9574468085106383,0.9290780141843972,0.7943262411347518,B+,A,A-,B,incytecorp
NEM,Newmont Corporation,Materials,Gold,120.9,18.5637,5.8019,9.6393,3.8875598086124405,118.49,21.34,21.72,0.47909999999999997,18.02,0.8431944366552634,148.0,118.49,21.34,148.0,0.8431944366552634,21.72,0.2979699999999999,16.6485,51.96078431372549,87.11229946524064,93.13725490196079,84.49197860962568,50.0,75.59536541889484,0.5514705882352942,0.9558823529411765,0.9852941176470589,0.8529411764705882,C+,A,A+,B+,newmontcorporation
PARR,Par Pacific Holdings Inc,Energy,Oil & Gas Refining & Marketing,62.77,8.3271,0.4121,5.6897,2.063282318291785,5.6,-6.39,28.59,0.07200000000000001,15.959999999999999,0.9163844468189145,340.8006,5.6,-6.39,134.77784999999997,0.9163844468189145,28.164,0.07200000000000001,14.539,92.5925925925926,45.7060417469102,74.6031746031746,96.2287903667214,50.0,75.18590822166811,1.0,0.42857142857142855,0.7777777777777778,0.9841269841269841,A+,C,B,A+,parpacificholdingsinc
